Username,sentiment_sum,tweet_count
cryptofrenzy101,0.625,1
cryptog263,0.8,1
cryptogeezer12,0.3,2
cryptoismalyf,0.0,1
cryptoizmedia,0.5,1
cryptojgw,0.13636363636363635,1
cryptoken502,0.0,1
cryptoking881,0.0,1
cryptoladBD,0.7,1
cryptolamps,0.0,1
cryptolover1305,0.0,1
cryptomateur,0.5,1
cryptomerta,0.0,2
cryptonaut101,0.0,1
cryptont_net,0.0,1
cryptopeachy,0.5,1
cryptopeaky,0.0,1
cryptopioneer4,0.5666666666666667,4
cryptoplant1,0.5,1
cryptopost_io,0.13636363636363635,1
cryptostpn,0.31107954545454547,1
cryptosuperfly,0.46875,1
cryptotobits,0.625,1
cryptotothemoo1,0.3,2
cryptoverse13,0.0,1
cryptovigalante,0.5,1
cryptoweezle,0.0,1
cryptowhaleTele,0.25,1
cryptozeusy,0.5,1
cryptrus,0.00873015873015873,1
curatingcalm,0.016666666666666646,1
currencyat,0.0,1
cygnenooir,0.0,1
cypher414,0.32447916666666665,3
cyphernormie,0.0,1
cyrptomamba,0.0,1
cyrptomuscle,0.24523809523809526,1
czesiek83,0.0,1
d_boy_187,0.2,2
da_baj,0.3,1
dalama82,0.0,1
dam_dpt,0.0,1
damiens83,1.0,2
danielnjoo,0.0,2
daniloscarlucci,0.0,1
dany_genovese,-0.04583333333333334,1
dao_fren,0.0,1
daradigitron,0.0,1
dash_wealth,0.525,2
dasmobius,0.36022727272727273,2
davbitcoins,0.13474025974025974,1
daveb2030,0.9375,2
davesaidthat_,0.0,2
davidbiz2017,0.0,1
davofiremedic41,0.0,1
daytraderdalton,-0.2666666666666667,2
dbgwilliams95,0.04374999999999999,2
dcaps14,0.35000000000000003,1
dcd110,0.425,1
dcryptosimp,-0.05,1
dd_crypto_,0.0,1
de_villa7,0.13636363636363635,1
deadm0use_,0.5833333333333334,1
debudas7a,0.1,1
deddev69,0.17045454545454544,1
dedefitriyanto,0.3,1
definoticias,0.0,2
defoluhayta,0.375,1
degenbandit,0.8,3
deniz_male,0.0,2
depyama,0.0,3
devinedavid88,0.2857142857142857,5
devnullius,-0.28309523809523807,2
dewitt11joseph,0.0,1
dexsychain,0.425,2
dgn_salih,0.5,3
di4ciprian,0.0,1
diamond_hands8,0.8,1
dibatch,-0.5,2
dickuzanti,0.0,1
didietmauludi,0.3,1
diegoballesterV,0.0,2
digitalastron,0.375,1
digradantio,0.0,2
directian,0.0,1
dirk_s,0.0,1
dis0ri3nted,0.41031746031746036,2
discobot3,0.0,1
djmenbcn,0.2,2
dlrudwo1269,0.5,1
dmitr_zaitsev,0.0,1
dmosinee,0.07142857142857145,1
dominaar1,0.0,1
dondrypto,-1.0,2
donijuliansyah8,0.13636363636363635,1
dorokin_blog,0.0,2
drawat6155,0.0,1
dreadscythea,0.5,1
dreal_prosper,0.1,1
drjassu5129,0.3,1
drparmodtayal1,0.5,1
drunk_dave_do,1.3666666666666667,3
dtrain22k,0.0,1
dukodreamteam,0.3,1
duongkta,0.0,2
duranite,0.0,1
dwbeever,0.0,1
eBargainsToday,0.24545454545454545,2
eGLDUser,0.0,1
e_re_n_y,0.0,1
eben__ebenezer,0.2130681818181818,1
echonimoo,0.3,1
eduard_bit,0.5,2
efendibeskts,0.1,1
effo_suave,0.03333333333333333,1
ekei05463715,0.0,1
eklectic101,0.44999999999999996,2
elhadj_habali,0.3,1
elle_sullivan,0.0,1
ellen_canto9,0.3833333333333333,1
elrincondelyeti,0.0,1
elrondbunny,0.5,1
emmanueltrevise,0.0,1
emsuman,0.1,1
encryptedtermi1,0.0,1
endortrading,0.0,1
engloo,-0.15833333333333333,1
enyo_eth,0.5,1
ericjuta,0.0,1
erikjager,0.45000000000000007,1
erikkyw,0.0,1
erskinep6,0.2,1
esuayi,0.4535714285714285,2
eudyzerpa,0.0,2
everybtc,0.0,2
ewaneth,0.35,3
ewok2701,-0.5,1
exhausted_ss,0.0,6
fNwx9Exa08kcY1i,0.48750000000000004,1
f_u_m_o_n,-0.3395238095238095,5
fabiuscarlino,0.425,1
fadlyandri2,0.1,1
faisalagus1849,0.2,2
fajarnsoee,0.3,1
fakenine_,0.7713888888888889,4
falconsubniger,0.0,2
fearraveen,0.0,1
fedorrychkov,0.0,1
filorosp,0.0,1
financelygroup,0.6,1
financenewsguy,-0.125,1
findthelight9,-0.1,2
flatoutleonidas,0.3,1
fleishou,0.0,1
flurnft,0.0,1
fomoneys,0.0,1
foxx90000,0.1666666666666667,2
fragilebob,0.0,1
franalations23,1.821875,8
franckdpt,0.0,2
frankenace,0.75,2
freak__nft,0.0,1
freecoins24,-0.13333333333333333,1
frenchyzone,0.0,1
frickavelli,0.0,1
frosti3000,-0.16666666666666666,2
fukuda112019,0.0,1
fungiblefriend,0.55,1
funontheride,0.0,1
fyderprojects,0.27539682539682536,2
fyrejason,0.0,1
gabgig,0.0,1
gabnissa,0.0,1
game_figure_s,0.0,1
gateiorussia,0.0,1
gconley3,0.0,1
gctradingg,0.0,4
gemsei1981,5.055656565656566,13
genericRNDname,0.0,1
ger313,0.0,1
getpaidpaypal,-1.0,1
gh0stcrypt0,0.0,1
gl1tch_007,-0.2916666666666667,1
gladiatorsglory,0.0,1
gloves78,0.0,1
gogogogog3434,0.0,1
gokalptahmaz,0.0,1
golden25561563,0.3,1
gppwebcomic,0.35,1
gpuhot,0.0,1
greatnewtini19,0.54125,4
gripto06,0.0,1
gscottoliver,0.2,2
guwoppah,0.0,1
h2oburymatt,0.395,1
hackerboymc,0.3,1
hadi5556661,0.0,1
hahoang94,0.3,1
hajig6550,0.0,1
hamakagox,0.0,1
hamid136226,0.13636363636363635,1
happinessBTC,0.0,5
happyfofinho,0.3125,2
harapecoin,-0.8,8
hardsshah,0.3,1
hariyansyahADA,0.3,1
hatouken,0.0,1
haven_rosalie,0.1,1
hazard_snr,0.3,1
hepsikomik,0.0,1
hersz3,0.0,2
hguenotk,0.0,1
highrewardcoin,0.8,2
hirozaki2020,0.0,1
hoc_crypto,0.024999999999999994,1
hodlchada,-0.5,1
hodler20181,0.6375,2
hodlmao,0.625,1
hodlturk,0.0,1
honryushu1,0.0,1
hosnemubarak89,0.3,1
hossein83152447,0.0,1
huimmmm007,0.0,1
huni_crypto,0.0,2
huobi_korea,0.0,2
hussamHJ4,0.18285714285714286,1
huuquan83428999,0.1,1
i64StudioNFTs,-0.020833333333333332,5
iCollectAssets,0.0,1
iGot_Worms,0.8,1
i_stranger911,0.0,1
iam_spideypool,0.0,1
iamalden,0.0,1
iameyesnow,1.75,5
iamkohl,0.125,1
iammdalisk,0.1,1
ibizarlem,0.0,1
ibnu1005,0.3,1
ibrahimaydin64,0.0,1
ice7613,0.0,2
icodunyasiresmi,0.0,2
icohigh_net,0.23214285714285715,2
icryptonoob,-0.32916666666666666,2
icrywhileipoo,0.0,1
ideaconnect2,0.0,1
ideaexplorers,0.0,1
idechan1209,0.0,1
ikrram1618,0.1,1
iliketheNFTs,-0.6,2
illusionbymon,0.375,1
ilyeslebavon,-0.25,2
imLizardEmperor,0.5,1
imagepunk,0.0,1
imcryptoguy,0.25,1
inchiku29,0.0,1
increasecrypto,0.0,2
indiswest2,0.0,1
informichael,0.175,1
innothought,0.252,1
inspiron178,0.16666666666666666,2
ioannisfitros,0.0,1
irishcryptobro,0.20000000000000004,1
irishgreg77,-0.1,1
isaacfufu,0.4,1
istanbullu1990,0.0,1
itsSimonlife,0.0,1
its_Hss,0.25,1
itseemsunique,0.0,1
itsmecemal,0.0,2
ivanovp_,-0.02857142857142859,1
ivntres,0.0,1
izumin_scam,0.0,1
jack__jonas,0.0,1
jacobma42401626,0.2130681818181818,2
jacomo31,0.16666666666666666,1
jakalonn,0.0,2
jakubneski,0.0,1
james_talents,1.0,1
janakra55,0.0,1
jasoncreation,0.55,1
jaysquaredcub,0.0,1
jbar164,0.0,1
jeffrey98263228,-0.04999999999999999,1
jeffvegas88,0.0,1
jensblond,1.075,2
jgonzales19701,-0.4,4
jihedmarokino,0.0,1
jihin871,0.3,1
jillson_avlz,0.6516666666666666,2
jincoin1,0.0,1
jiro_0062,0.0,1
jkingthe2nd,2.0529166666666665,8
jlocampo1982,0.390625,1
jlramirezb,0.0,1
joepthreee,0.0,1
johnj1138,-0.55,1
johnmorganFL,-0.04621212121212123,4
johnnytly,0.0,1
johnswansonlong,0.0,1
johnthebomb121,0.4,1
joice3011,0.29375,1
jomama_trades,0.5193877551020408,5
jordandegeus,0.2,1
jorgemva,0.3500000000000001,1
joshpb88,-0.25,1
joshwray,0.5,1
josua25355480,0.0,1
jozsefotto,0.0,1
jpbohraabjym,0.0,1
jsphmtdio,0.0,1
jtaranto123,0.6,1
jugpromarketer,0.0,2
julhas440,0.2727272727272727,2
juliusvcabrera,0.0,1
justincjw85,0.20833333333333331,3
justone1118,0.0,1
jvanmulders,0.53125,3
kLk7qxZUFIkVPqq,0.0,1
kaaninthe,0.0,1
kaderbarali,0.3,1
kaguya_0322,0.0,1
kaikohlman,0.31666666666666665,2
kam_williams1,0.16666666666666666,1
kang_jibril16,0.1,1
kankouclimber,0.26944444444444443,1
karewajosho,0.0,1
kasoutuu,0.0,2
kathy65517344,-0.4166666666666667,2
katinstarot,0.2857142857142857,1
kayrru,-0.07777777777777779,1
kazanc_rehberi,0.0,1
keen_gilmore,0.8,1
ken_ibeh,0.0,1
kerneltrader,-0.09444444444444444,1
kev1njr,0.13302273220486113,2
kevin_9583,0.0,1
khalid_greatest,0.16666666666666666,1
kiari_dogo,0.35,1
kickvl1,0.1645021645021645,1
kidnappedkid,0.85,1
kiencoin90,0.1,1
kingt_crypto,0.4,1
klonovosky,0.0,1
klordafrica,0.3,1
kmgp199,0.0,2
knightzanga,-0.0875,1
koalaterbang89,0.0,1
kosmien,0.375,3
kozakduf,0.546875,1
kr58659303,0.0,1
kriptomna,0.5,1
kriptonero,-0.15555555555555559,2
kronicle89,0.375,1
kryptohaderach,0.31666666666666665,1
kryptokieper,0.0,1
kryptowilf,0.19,1
kryptoyildiz,0.0,1
ksks_xoxo,0.0,2
kullu90,0.0,1
kumabe22,0.0,1
kwalis6294,1.2943655303030304,5
l8nit3,0.625,1
la160633,0.0,1
laMarleDav,0.0,1
lala_moonin,3.6015845959595962,38
larrylooop,0.3,1
lasberg7,-0.5,1
laxanier,0.0,1
leautheluck,0.0,1
lecriptovalute,0.0,1
leebukiiw,0.3,1
legon,0.19496753246753246,2
leialmasy,0.0,1
leningrad_812,0.0,1
leonn344,0.5,1
leonzicbo,0.0,1
leora215,0.0,1
letmetradeid,0.0,1
lewisjd88,-0.3169642857142857,1
lil_onacci,-0.05,1
limitless7777,0.0,1
lionel_xrp,0.0,1
liushunting011,0.0,1
lord_dubious,0.13636363636363635,1
lord_proto,0.27777777777777773,1
loseafterwar,0.0,1
losiuu19xx,0.258495670995671,7
louied777,0.5,1
lowiquess,0.0,1
lskraise,0.0,7
luckyUtomo15,0.3,1
lukas_luxx,0.0,1
lukeevanwebster,0.0,1
macraham,0.04166666666666666,1
maderpotter,0.5625,1
madfx20,-0.28750000000000003,1
madpowerz_cc,0.375,1
making_banq,0.0,1
makop351,0.0,1
mamraez_khan,0.3,1
mamzellecrypto,0.0,1
managingmytrade,0.0,1
manh020593,0.0,1
mapletarzan,0.0,1
mariebgg0,0.0,1
marine_crypto,0.0,1
marioderosabit,0.0,1
marketxpro,0.0,1
martinradio,0.5,2
marusabrou,0.3013888888888889,1
matthew52657810,0.0,1
matthewjura,0.0,1
mattmalcrypto,0.5041666666666667,4
mattydoga,0.1,2
maxmayur09,0.0,1
maxwellc11,0.0,1
mayo_t0,0.10416666666666667,1
mc90330775,0.0,2
mcornish78,0.0,1
mdAbdul55471581,0.39999999999999997,1
media_diamante,0.1107142857142857,1
medias73,0.0,1
medmen019,-0.75,1
meekah_B,0.3,1
melda8888,0.0,2
mellouwart,0.4909307359307359,2
melo_uncle,0.0,1
menuem,0.0,1
mesgo_,0.5,2
metheparty,1.0,2
methgiveaway,0.04285714285714285,1
metrobloomer,0.875,1
mfrekemfonabasi,0.3,1
mgtowcoin,-0.35,1
michael_gironda,0.5375,1
michaelcrupto,3.700743415417188e-17,1
michelgomes34,0.35,1
midn9trader,0.5,2
mihainut,1.0,1
mik4chu,0.2916666666666667,2
milocamj,0.8,1
mindfrozentime,0.8,1
mineiro93,0.0,1
minhazkhan85,0.4,1
misatoha,0.0,3
missfreyala,0.295,1
missnatoshi,0.4,1
mithrill10,0.0,1
miyuki_crypto,0.35,1
mmasal74,0.0,1
mmsgood,6.78885101010101,31
monjil1234,0.1,1
monkey_awakened,0.0,1
moon_expressss,0.1777777777777778,4
morellostorment,0.5,1
moriarty_coin,0.0,2
morrow_megan,0.25,1
morskov77777771,0.0,2
mr_ulhan,0.0,1
mrasoahaingo,0.3,2
mrblocktw,0.0,1
mrchristophery1,0.0,1
mrjohnrowley,0.375,1
mrkusbar,0.0,1
mrrobot185,0.4,1
mtbcoin,0.5,2
mufcfanbabe,0.0,1
mugveiga,0.75,1
muldoonx9,-0.13333333333333333,1
mundocriptonews,0.0,1
musik1714,0.0,1
mustafa20788968,0.0,1
mustermania,0.0,1
mydogsuncle,-0.0625,2
myguycae,0.5444444444444444,1
nGryyyyy,0.0,1
n_filh0,0.0,1
nabsbluee3,0.0,1
nadimsk09,1.040909090909091,2
navbains,0.25,1
navidnassiri,0.13636363636363635,1
neiljmack,-0.4,1
nelgonpra,0.0,1
neseliol,0.0,1
netuno_sosex,0.0,1
newex1,0.0,1
newscryptobtc,0.0,1
newsinvesting,0.0,1
neymad,0.0,1
nfts__creator,0.0,1
nfttrackernet,0.05,1
ngngtin3,0.3,1
nguyenhanhcntt,0.0,1
nguyenlemien,0.3,1
nicolesimon,0.35,1
nicopachecolas,0.0,1
nifexc,0.13636363636363635,1
nightmayoralty,0.3333333333333333,1
niklabh,0.0,1
nioctla,0.0,1
nonamedlish,0.3400793650793651,4
nordinereds,0.0,1
nulltxnews,-0.1,1
numan1313,0.0,1
nvmbrpapa,0.0,1
obamajohn00,0.2,1
obi_rb,0.3,1
oceanscrypto11,0.26136363636363635,2
ojirg,0.026041666666666668,1
okan25545445,0.0,1
omarblockchain,0.0,1
omaworld25,0.1,1
omerfarukbnc,0.0,1
one1ronaut,0.0,2
operationzoom,-0.15,1
opt1m3,0.25,1
orenopancake,0.0,1
oscolivo,0.0,1
otterdegenerate,-0.29166666666666663,1
ovanslyke,0.41083333333333333,2
oyeniike,0.3,1
oz_trade,0.0,1
ozankaraman18,0.0,1
ozi_anavami,0.1,1
ozzman__,0.0,1
packyM,0.5,1
parulattri12,-0.5,1
pastofre,0.0,1
patapaln,0.0,1
patryaninjapan,0.13636363636363635,1
pawxnon,0.0,1
payable_gold,0.35000000000000003,6
pdubb12003,0.0,1
peaceselecta,-0.2,1
peachbum777,0.7666666666666667,2
pepsig56,0.0,1
per_o_per,0.4770833333333333,2
perpetualALTszn,0.5428571428571428,2
peteysweeps2,0.2,1
phooko7,0.0,1
pickapogostick,0.175,1
pikachu_crypto,0.02571428571428569,3
pikahsu88,-0.48125,1
piratdom,-0.17747395833333335,3
planthusiasts,0.5,1
platov270,0.0,2
plutoblockstar,0.0,5
pmbrsantos,0.55,2
polka_daily,0.95,3
polkadotnews,0.2,1
polkafrancefr,2.225,9
polkamami,4.835963654401154,15
polkastarter,0.08333333333333334,1
polychainmon,7.6970295026154405,30
pope_robe,0.0,1
popo_nft_,0.0,1
popocariswit,0.3,1
potapovfx,0.0,1
pourquoiparlens,0.7,1
prashanth00217,1.0,1
priapustherogue,0.0,1
prism_metaverse,0.0,2
pristineee,0.5812499999999999,1
propspat,-0.5727272727272726,1
protwitting,0.0,1
pumperToMoon,0.0,1
qdqd___,-0.5,2
qnosuke1733,0.0,1
quantwhale,-0.8749999999999998,1
quesnel_john,0.0,1
quocvuong2019,0.0,1
r4ndom0,0.0,1
r_elstad,0.0,1
radschills,-0.4,2
raffpass,0.1,1
ragppezcjo1168,-0.9765625,1
ragukuppannan,0.13636363636363635,1
rahul5005,-0.5,1
rajkndn,0.1,1
rama_maulana9,0.3,1
randomboy86,-0.0625,1
rawcrypto,0.0,2
razapoint,0.3,1
rdm_bae,0.375,1
realdealshaman,0.8,1
realdopaminexx,0.5,1
recehtuitt,0.1,1
redartiago,0.0,1
rendycrypto,0.15000000000000002,1
respectdapump,0.0,1
retuyalt,0.3,1
revolut20,0.46901041666666665,2
riccardo1971,0.0,1
rightkindofwon1,0.0,1
riyaj1232,0.1,1
rkntweet,0.0,1
rmeetraja,0.0,1
robehd123,0.26157407407407407,1
robtown13,-0.020000000000000018,3
roccodallas,0.8,2
rohitkashyapaol,-0.225,2
romainw2,0.0,2
rorystandley,0.0625,1
rosspeili,0.8,1
roy_kawsik,0.3,1
royalzero84,0.0,1
rumomo50,0.9765625,1
ryankeeffsossa,0.0,1
saa_aldo,0.0,1
sabbirK45738718,0.1,1
sadanoboy,0.0,1
saddam08208173,0.3,1
sagano114514,0.0,1
sagarse31957969,0.1,1
sakripple,0.0,2
saksocunejdet,0.0,1
sanjaylk,-0.5,1
sanspartipris,0.0,1
santikimchi,0.5,1
sarang143u,0.1107142857142857,1
satoshistreets,0.01339285714285715,4
saurabh104030,-0.25,5
sayadikanugraha,0.1,1
sb_chadi,0.8,3
scoinaldo,0.5033333333333333,2
selo789,0.0,1
sentinel0x,0.0,1
seritap333,0.0,1
shadmoney_,0.4,1
shahu_ayush07,0.0,1
sharif331,0.0,1
shatrix,0.5,2
shibakojimaru,0.0,1
shibatales,0.0,1
shibbyonover,0.05,1
shillasaurus,0.8,1
shindensen,0.0,1
shitaraba_umeee,0.0,1
shnsk55,0.0,1
shovo1234567,0.1,1
showmethemm,0.9700000000000001,1
sikandrrgill,0.3,1
simlax1980,0.13636363636363635,1
simonvalent20,0.2,1
simwhale1,0.0,1
sipacoin,0.13636363636363635,1
sipgrab,0.0,2
sir_hodl_alot,-0.10833333333333331,1
sirdancerlot,0.0,1
sis_zenko,0.35833333333333334,1
sithmindtricks,0.0,2
sjefselg,0.16666666666666666,1
skatjdgh4487,1.0,1
skirtlongway,0.011111111111111108,1
skrrypt0,0.0,1
slim9113,1.1039754689754688,5
smilepunks,0.0,1
snipedyournft,-0.1,1
sodabra,-0.5,1
sophy_cherie,0.0,2
soumitradey70,0.1,1
sovajri_,0.0,1
spanglishincpt,0.0,1
special_moves,0.0,1
squidycatgaming,0.0,1
srcklc,0.5,1
st3v3_t88888,0.46875,2
staketoplay,0.35000000000000003,2
steadygettingit,0.0,1
steff78,0.0,1
stepbystepcrypt,0.0,1
stingrayfins,0.2,1
stkk5,0.0,1
stoked95,-0.5,1
storew1re,-0.5,3
strangerboybtc,0.0,1
stustoll,0.125,1
styIishstoner,0.78125,1
sudipdeb35421,0.3,1
sujeet2k7,0.2,1
sumitds07,0.0,1
super_luckyme,0.13333333333333333,1
supermariokart,-0.02708333333333332,2
supreemeshay,0.0,1
swamp_216,0.0,2
syhros_,2.2204460492503132e-17,2
szegfi,0.0,1
szn_ape,0.15,1
tailang_lang,0.0,1
taita_rivas,0.0,4
talkwthme,0.4,1
tanhabitcoin,0.78,1
tanimmojumder99,0.3,1
tattooedbandit0,-0.16666666666666666,1
taygeei,0.0,1
techfanz,0.0,1
tehMoonwalkeR,0.5916666666666668,3
teksunsc,0.6,1
thanosfan56,-0.21666666666666667,2
thatboicandy,-0.6541666666666667,2
thawks88,0.17471590909090906,3
theBestAltcoins,0.0,3
theFoxMaison,0.0,1
the_coinshark,-0.2,1
the_crypto_hobo,0.15714285714285714,1
theboss00010,-0.09166666666666666,1
thecrypto52,0.0,1
thedesigninja,1.5444444444444443,2
thefriedest,0.575,1
thegreenwhale2,-0.12916666666666668,1
themariokarters,0.890494227994228,4
themoonb0y,0.0,1
thesimplepixels,-0.42499999999999993,2
thibaultdebe,0.0,1
thinvalue123,0.0,1
thisishowiedo,0.0,1
thlon007,0.0,1
tibalit0,-0.05,1
tictac6247,0.0,1
tigersaber10,0.5,1
tinkuyadav227,0.46875,1
tinycuore,0.0,1
tipikaal,0.0,1
tizerflix,0.6496173469387756,4
tmschaedler,-0.5,1
toan982,0.1,1
toma_BTC,0.0,1
tomdainter,0.5,1
tommy81265627,1.0533333333333332,4
tonpa_net,0.0,1
top7ico,1.4904761904761905,6
toptoptop01,0.0,1
toraemongo1,-0.16666666666666666,1
tothemoon5011,-0.5,3
totsuhiro_,0.0,1
toughspiriit,-0.2666666666666666,3
toululu06,0.0,1
trader1sz,0.06818181818181818,1
trader4u2nv,0.0,1
tradingjo2,0.8041666666666666,13
tradinvestof,0.0,1
trashmarquis,-0.08333333333333333,1
travelho,0.0,1
traveloitan,0.0,2
travelpantsjn,0.47857142857142854,2
tridha_nft,0.1,1
trina33301,0.3,1
triplebogeyboy,0.0,1
trushis33x,0.0,1
truthoftrading,0.18333333333333335,1
tsn_arnab85,0.3,1
tubetoast,0.0,1
twothingsguy,0.0,1
u_s_zaheer,-0.39999999999999997,1
ufo33657618,0.0,1
uk_insolvency,0.0,1
ultravin,0.0,1
unclebobcrypto,0.0,2
uniqkiddd,0.0,1
upblock_io,0.5,1
uridacherry_,0.0,1
ustman_99,0.1,1
utrinius,-0.25,1
uttley_adam,1.0,1
uxsequence,0.4,1
uykusuztrader88,0.375,1
uzzal20021,0.6,2
v1enio,0.125,1
vahid_habibi309,0.28571428571428575,1
valenti26322004,1.0,1
valtol,0.0,1
vasyl_jr,0.0,1
verbdan,0.31,1
viamvirtus,1.086095238095238,7
vicksiebra,0.0,1
vidikay,-0.1875,1
vin2tim,0.2857142857142857,1
vintoshi,0.5,1
vishalghoshroy,0.0,1
vitoTK,0.25,1
vmpa8,1.7,2
voepater,0.0,1
voglio_plays,0.35,1
voyvoda999,-0.625,7
vunamhung,0.1,1
waddstream,0.0,1
wahyudi48511268,0.3,1
walid34277478,0.0,1
warawko,0.0,1
washedmartin,0.0,1
wasim1608,0.1,1
waskilsmart_FX,0.1,1
wassieconductor,0.375,3
waynewayne76gm1,0.5357142857142857,3
webnowcompany,0.7083333333333334,2
wellknowworms,0.16666666666666663,3
westermack,0.0,1
whitestar785,-0.26666666666666666,1
willersjames,0.0324074074074074,2
wojtek_nft,0.0,1
wokkrr,0.25,1
wolfbiz69,0.6666666666666666,2
wolferin007,0.0,1
xDayKami,0.15,3
xbrucethegoose,0.25,1
xdegenpiratex,0.65,1
xlntgtntg,0.0,1
xrnews24,0.0,1
xxcyber2000xx,0.0,1
xxmikecheckxx,0.0,1
yaasiinkar,0.3125,1
yakot0n,0.55,2
yamachanchan6,0.0,3
yangsenhui,0.478125,1
yasinkandemirr,0.0,1
yazzzymoon,0.0,1
ynlai1,0.0,1
yohan86771691,0.7,2
yokubjoniy,0.0,1
youandmebeauty_,0.0,1
yvkob,-0.15,1
zaddysatoshi,0.6,1
zaiakuxx,0.175,2
zak_stag,0.5,1
zakuzak62982467,0.0,1
zarko741,0.0,1
zeitgeistpool,0.17916666666666667,1
zenyZenyatta,0.25,1
zibirius,0.0,1
zolcsan,0.0,1
